property_type,department,lat,lon,area_m2,price_cop
house,Bogotá D.C,4.68,-74.04,118.0,600000000.0
house,Bogotá D.C,4.598,-74.076,396.0,1650000000.0
house,Cundinamarca,4.85,-74.05,190.0,470000000.0
house,Bogotá D.C,4.562,-74.093,212.0,214900000.0
house,Valle del Cauca,3.414,-76.532,260.0,635000000.0
house,Bogotá D.C,4.724,-74.047,102.0,475000000.0
house,Magdalena,,,141.0,1000000000.0
house,Bogotá D.C,4.672,-74.057,87.0,610000000.0
house,Bogotá D.C,4.739,-74.039,200.0,520000000.0
house,Valle del Cauca,3.333,-76.538,401.0,670000000.0
house,Bogotá D.C,4.642,-74.164,220.0,380000000.0
house,Bogotá D.C,4.727,-74.046,140.0,535000000.0
house,Bogotá D.C,4.711,-74.072,75.0,620000000.0
house,Atlántico,11.009,-74.829,106.0,384780000.0
house,Quindío,4.528,-75.641,160.0,195000000.0
house,Atlántico,10.981,-74.798,220.0,450000000.0
house,Bogotá D.C,4.732,-74.054,66.0,220000000.0
apartment,Bogotá D.C,4.7109886,-74.072092,100.0,334900000.0
house,Cundinamarca,4.842,-74.059,254.0,750000000.0
house,Bogotá D.C,4.727,-74.064,171.0,750000000.0
house,Bogotá D.C,4.651,-74.052,184.0,1460000000.0
house,Valle del Cauca,3.382,-76.523,350.0,520000000.0
house,Cundinamarca,,,240.0,900000000.0
house,Bogotá D.C,4.623,-74.14,120.0,345000000.0
house,Atlántico,10.955,-74.797,142.0,210000000.0
house,Antioquia,6.1221214054,-75.4197692871,215.0,600000000.0
house,Bogotá D.C,4.696,-74.048,137.0,780000000.0
apartment,Cundinamarca,0.0013922507,0.0001385794,124.0,230000000.0
house,Bogotá D.C,4.672,-74.058,88.0,598500000.0
house,Bogotá D.C,4.662,-74.049,98.0,700000000.0
house,Bogotá D.C,4.672,-74.12,200.0,710000000.0
house,Atlántico,11.015,-74.825,310.0,1000000000.0
house,Antioquia,,,82.0,410000000.0
house,Quindío,4.464,-75.743,285.0,850000000.0
house,Bogotá D.C,4.673,-74.051,130.0,905000000.0
house,Valle del Cauca,3.423,-76.561,313.0,520000000.0
house,Bogotá D.C,4.682,-74.044,78.0,297000000.0
house,Atlántico,10.964,-74.797,200.0,640000000.0
house,Cundinamarca,4.916,-74.019,76.0,220000000.0
house,Bogotá D.C,4.707,-74.029,90.0,470000000.0
house,Bogotá D.C,4.681,-74.057,162.0,800000000.0
house,Bogotá D.C,4.692,-74.037,94.0,980000000.0
house,Atlántico,11.007,-74.807,332.0,1310000000.0
apartment,Bogotá D.C,,,163.0,965000000.0
house,Bogotá D.C,4.759,-74.046,107.0,500000000.0
house,Atlántico,11.006,-74.829,132.0,473042169.0
house,Bogotá D.C,4.63,-74.106,68.0,235000000.0
house,Bogotá D.C,4.709,-74.083,210.0,850000000.0
house,Atlántico,11.013,-74.821,242.0,1150000000.0
house,Bogotá D.C,4.727,-74.044,98.0,381000000.0
house,Antioquia,,,138.0,310000000.0
house,Atlántico,10.99,-74.81,130.0,315000000.0
house,Atlántico,10.988,-74.955,200.0,270000000.0
house,Atlántico,10.999,-74.826,240.0,550000000.0
house,Bogotá D.C,4.603,-74.168,180.0,490000000.0
house,Bogotá D.C,4.696,-74.035,155.0,720000000.0
house,Atlántico,11.006,-74.801,320.0,1200000000.0
house,Bogotá D.C,4.654,-74.05,75.0,395000000.0
house,Atlántico,10.829,-75.036,241.0,771200000.0
house,Valle del Cauca,3.464,-76.506,300.0,320000000.0
house,Bogotá D.C,4.691,-74.049,186.0,1149000000.0
house,Atlántico,11.001,-74.822,116.0,352449600.0
house,Bogotá D.C,4.701,-74.029,183.0,1400000000.0
house,Atlántico,10.991,-74.813,215.0,500000000.0
house,Bogotá D.C,4.643,-74.062,130.0,1310000000.0
house,Atlántico,11.01,-74.805,350.0,1700000000.0
house,Bogotá D.C,4.587,-74.082,175.0,850000000.0
house,Bogotá D.C,4.598,-74.076,170.0,700000000.0
house,Bogotá D.C,4.696,-74.053,133.0,650000000.0
house,Cundinamarca,4.873,-74.052,300.0,800000000.0
house,Bogotá D.C,4.698,-74.053,135.0,650000000.0
house,Valle del Cauca,3.425,-76.549,300.0,380000000.0
house,Valle del Cauca,3.26,-76.562,170.0,380000000.0
house,Bogotá D.C,4.677,-74.138,288.0,380000000.0
house,Atlántico,11.011,-74.833,70.0,220000000.0
house,Bogotá D.C,4.627,-74.181,270.0,280000000.0
house,Valle del Cauca,3.452,-76.532,64.0,350000000.0
house,Atlántico,11.004,-74.807,130.0,308416000.0
house,Valle del Cauca,3.436,-76.539,199.0,1138290021.0
house,Atlántico,11.002,-74.806,296.0,1400000000.0
apartment,Bogotá D.C,4.7570693748,-74.0461252425,78.0,330000000.0
house,Bogotá D.C,4.708,-74.032,85.0,610578000.0
house,Bogotá D.C,4.747,-74.038,86.0,245000000.0
house,Valle del Cauca,3.452,-76.532,350.0,950000000.0
house,Bogotá D.C,4.673,-74.058,120.0,850000000.0
house,Valle del Cauca,3.452,-76.532,84.0,224000000.0
house,Bogotá D.C,4.651,-74.05,198.0,1100000000.0
house,Bolívar,10.425,-75.547,179.0,1350000000.0
apartment,Santander,7.1170562276,-73.1065431466,73.0,330525000.0
house,Atlántico,10.992,-74.815,100.0,310000000.0
house,Valle del Cauca,3.319,-76.532,421.0,850000000.0
house,Bogotá D.C,4.694,-74.16,93.0,369000000.0
house,Bogotá D.C,4.672,-74.051,127.0,750000000.0
house,Valle del Cauca,3.437,-76.526,150.0,270000000.0
house,Bogotá D.C,4.674,-74.054,76.0,600000000.0
house,Bogotá D.C,4.697,-74.125,218.0,319900000.0
house,Atlántico,10.993,-74.814,102.0,220000000.0
house,Valle del Cauca,,,141.0,549000000.0
house,Bogotá D.C,4.711,-74.072,85.0,560000000.0
house,Cundinamarca,4.852,-74.058,200.0,500000000.0
house,Bogotá D.C,4.721,-74.055,79.0,246991500.0
house,Bogotá D.C,4.643,-74.144,72.0,190900000.0
house,Atlántico,11.024,-74.861,197.0,530000000.0
house,Atlántico,,,200.0,300000000.0
house,Bogotá D.C,4.734,-74.042,99.0,350000000.0
house,Valle del Cauca,3.267,-76.547,164.0,350000000.0
house,Atlántico,11.018,-74.821,300.0,630000000.0
house,Atlántico,11.001,-74.833,110.0,300000000.0
house,Caldas,5.074,-75.521,288.0,320000000.0
house,Cundinamarca,4.717,-74.212,106.0,300000000.0
house,Atlántico,11.015,-74.815,141.0,320000000.0
house,Bogotá D.C,4.681,-74.117,123.0,1500000000.0
house,Atlántico,11.02,-74.872,230.0,450000000.0
house,Atlántico,10.99,-74.82,122.0,367000000.0
house,Bogotá D.C,4.756,-74.039,70.0,224000000.0
house,Bogotá D.C,4.673,-74.07,170.0,750000000.0
house,Cundinamarca,4.85,-74.079,189.0,450000000.0
house,Bogotá D.C,4.712,-74.083,192.0,1200000000.0
house,Bogotá D.C,4.669,-74.04,360.0,1450000000.0
apartment,Bogotá D.C,4.570868,-74.297333,95.0,238999999.0
house,Bogotá D.C,4.721,-74.042,97.0,370000000.0
house,Antioquia,6.031,-75.432,140.0,340000000.0
house,Valle del Cauca,3.413,-76.519,260.0,210000000.0
house,Bogotá D.C,4.688,-74.055,78.0,430000000.0
house,Atlántico,10.949,-74.776,80.0,420630000.0
house,Bogotá D.C,4.744,-74.027,74.0,280000000.0
apartment,Santander,7.1123586,-73.1164223,165.0,350000000.0
house,Atlántico,11.004,-74.829,128.0,320000000.0
house,Cundinamarca,4.718,-73.968,145.0,400000000.0
house,Valle del Cauca,,,315.0,650000000.0
house,Bogotá D.C,4.71,-74.08,182.0,897000000.0
house,Atlántico,11.023,-74.869,124.0,426456138.0
house,Antioquia,6.284,-75.449,300.0,270000000.0
house,Valle del Cauca,3.442,-76.514,80.0,260000000.0
house,Bogotá D.C,4.696,-74.04,86.0,370000000.0
house,Bolívar,10.397,-75.496,85.0,350000000.0
house,Cundinamarca,4.854,-74.056,240.0,600000000.0
house,Bogotá D.C,4.742,-74.06,91.0,300000000.0
house,Cesar,10.474,-73.244,191.0,769348000.0
house,Cundinamarca,4.866,-74.046,156.0,480000000.0
house,Bogotá D.C,4.682,-74.043,118.0,560000000.0
house,Boyacá,5.636,-73.527,151.0,490000000.0
house,Bogotá D.C,4.739,-74.038,90.0,315000000.0
house,Valle del Cauca,3.452,-76.532,196.0,647140000.0
house,Bogotá D.C,4.72,-74.04,132.0,519900000.0
house,Valle del Cauca,3.414,-76.532,250.0,350000000.0
house,Bogotá D.C,4.654,-74.05,230.0,1330000000.0
house,Cundinamarca,4.751,-73.957,186.0,850000000.0
house,Valle del Cauca,3.333,-76.542,360.0,790000000.0
house,Valle del Cauca,3.452,-76.532,300.0,1100000000.0
house,Valle del Cauca,3.412,-76.494,150.0,235000000.0
house,Bogotá D.C,4.733,-74.082,145.0,700000000.0
house,Bogotá D.C,4.703,-74.047,113.0,679000000.0
house,Bogotá D.C,4.74015,-74.043811,200.0,350000000.0
house,Bogotá D.C,4.731,-74.061,102.0,390000000.0
house,Valle del Cauca,3.452,-76.532,250.0,580000000.0
house,Bogotá D.C,4.731,-74.064,123.0,850000000.0
house,Bogotá D.C,4.704,-74.041,164.0,1150000000.0
house,Atlántico,11.004,-74.807,122.0,210000000.0
house,Bogotá D.C,4.668,-74.141,123.0,300000000.0
house,Bogotá D.C,4.68,-74.051,200.0,1100000000.0
house,Bogotá D.C,4.727,-74.034,82.0,300000000.0
house,Bogotá D.C,4.645,-74.079,84.0,300000000.0
house,Bogotá D.C,4.609,-74.093,258.0,1150000000.0
house,Bogotá D.C,4.703,-74.046,323.0,1700000000.0
house,Bogotá D.C,4.695,-74.083,82.0,420000000.0
house,Bogotá D.C,4.63,-74.062,132.0,820000000.0
apartment,Bogotá D.C,,,110.0,1085000000.0
house,Atlántico,10.972,-74.802,103.0,260000000.0
house,Bogotá D.C,4.733,-74.024,131.0,1230000000.0
house,Bogotá D.C,4.702,-74.047,114.0,781000000.0
house,Bogotá D.C,4.689,-74.051,165.0,850000000.0
house,Cundinamarca,4.856,-74.061,395.0,1000000000.0
house,Bogotá D.C,4.672,-74.128,82.0,360000000.0
house,Bogotá D.C,4.715,-74.034,259.0,1240000000.0
house,Bogotá D.C,4.67,-74.058,64.0,620000000.0
house,Atlántico,11.008,-74.815,148.0,636400000.0
house,Bogotá D.C,4.684,-74.049,67.0,484317000.0
house,Cundinamarca,4.93,-74.172,180.0,1500000000.0
house,Bogotá D.C,4.642,-74.07,128.0,350000000.0
house,Bogotá D.C,4.726,-74.036,103.0,485000000.0
house,Atlántico,11.007,-74.808,136.0,682500000.0
house,Valle del Cauca,3.407,-76.546,280.0,280000000.0
house,Bogotá D.C,4.611,-74.109,262.0,880000000.0
house,Valle del Cauca,3.421,-76.522,115.0,255000000.0
house,Bogotá D.C,4.678,-74.053,94.0,690452429.0
house,Bogotá D.C,4.74,-74.034,64.0,210000000.0
house,Atlántico,11.01,-74.833,150.0,350000000.0
house,Bogotá D.C,4.719,-74.126,70.0,210000000.0
house,Valle del Cauca,3.466,-76.534,363.0,875000000.0
house,Bogotá D.C,4.64,-74.145,250.0,1630000000.0
house,Bogotá D.C,4.618,-74.081,382.0,515000000.0
house,Bogotá D.C,4.622,-74.14,150.0,360000000.0
house,Bogotá D.C,4.681,-74.049,123.0,650000000.0
house,Bogotá D.C,4.699,-74.079,320.0,920000000.0
house,Cundinamarca,4.859,-74.059,444.0,680000000.0
house,Bogotá D.C,4.766,-74.045,82.0,230000000.0
house,Atlántico,11.004,-74.807,198.0,850000000.0
house,Bogotá D.C,4.714,-74.035,93.0,350000000.0
house,Atlántico,11.011,-74.819,240.0,650000000.0
house,Quindío,4.454,-75.792,190.0,345000000.0
house,Bogotá D.C,4.725,-74.034,140.0,580000000.0
house,Bogotá D.C,4.707,-74.042,180.0,900000000.0
house,Bogotá D.C,4.719,-74.031,105.0,500000000.0
house,Bogotá D.C,4.706,-74.063,235.0,1100000000.0
house,Meta,4.148,-73.639,231.0,850000000.0
house,Cundinamarca,4.858,-74.05,116.0,310000000.0
house,Antioquia,6.236,-75.598,165.0,264000000.0
house,Valle del Cauca,3.485,-76.501,260.0,350000000.0
house,Bogotá D.C,4.595,-74.182,216.0,329900000.0
house,Cundinamarca,4.866,-74.057,168.0,850000000.0
house,Bogotá D.C,4.67,-74.059,103.0,1350000000.0
house,Bogotá D.C,4.628,-74.142,295.0,699900000.0
house,Bogotá D.C,4.752,-74.063,99.0,310000000.0
house,Bogotá D.C,4.726,-74.058,143.0,570000000.0
house,Cundinamarca,4.965,-73.911,90.0,270000000.0
house,Atlántico,11.017,-74.932,95.0,253175000.0
house,Bogotá D.C,4.6670784,-74.1208679,280.0,1300000000.0
house,Cundinamarca,4.867,-74.05,178.0,630000000.0
house,Bogotá D.C,4.623,-74.155,396.0,650000000.0
house,Bogotá D.C,4.655,-74.141,85.0,346000000.0
house,Antioquia,6.28,-75.443,150.0,549000000.0
house,Quindío,4.561,-75.65,175.0,430000000.0
house,Atlántico,11.002,-74.788,68.0,210000000.0
house,Bogotá D.C,4.64,-74.059,250.0,700000000.0
house,Antioquia,6.057394,-75.502792,194.0,600000000.0
house,Bogotá D.C,4.709,-74.03,107.0,515000000.0
house,Bogotá D.C,4.686,-74.071,90.0,325000000.0
house,Atlántico,11.012,-74.808,351.0,1280000000.0
house,Atlántico,11.013,-74.813,108.0,423865200.0
house,Valle del Cauca,3.413,-76.529,100.0,250000000.0
house,Atlántico,11.004,-74.807,109.0,330000000.0
house,Bogotá D.C,4.682,-74.051,90.0,520000000.0
house,Bogotá D.C,4.726,-74.064,129.0,475000000.0
house,Atlántico,11.021,-74.863,171.0,600000000.0
house,Valle del Cauca,3.451,-76.517,173.0,450000000.0
house,Atlántico,11.015,-74.82,113.0,467215900.0
house,Bogotá D.C,4.694,-74.071,206.0,730000000.0
apartment,Magdalena,,,107.0,345000000.0
house,Cundinamarca,4.721,-73.969,284.0,1100000000.0
house,Cundinamarca,4.869,-74.05,94.0,300000000.0
house,Cundinamarca,4.868,-74.047,180.0,520000000.0
house,Meta,4.27,-73.487,400.0,750000000.0
house,Cundinamarca,4.723,-74.26,101.0,349000000.0
house,Meta,4.157,-73.654,120.0,320000000.0
house,Bolívar,10.42,-75.535,99.0,290000000.0
house,Bogotá D.C,4.799,-74.069,143.0,720000000.0
house,Valle del Cauca,3.452,-76.532,165.0,450000000.0
house,Valle del Cauca,3.452,-76.532,146.0,450000000.0
house,Bogotá D.C,4.654,-74.05,200.0,1285000000.0
house,Bogotá D.C,4.635,-74.063,100.0,660000000.0
house,Bogotá D.C,4.699,-74.033,86.0,460000000.0
house,Valle del Cauca,3.793,-76.636,404.0,860000000.0
house,Bogotá D.C,4.725,-74.032,64.0,210000000.0
house,Valle del Cauca,3.461874,-76.5220596,90.0,210000000.0
house,Atlántico,11.006,-74.829,84.0,276210000.0
house,Atlántico,11.009,-74.834,93.0,355000000.0
house,Bogotá D.C,4.748,-74.033,110.0,350000000.0
house,Bogotá D.C,4.719,-74.039,179.0,650000000.0
house,San Andrés Providencia y Santa Catalina,13.354,-81.371,329.0,900000000.0
house,Bogotá D.C,4.672,-74.12,200.0,710000000.0
house,Atlántico,11.004,-74.802,112.0,324800000.0
house,Cundinamarca,4.864,-74.048,117.0,265000000.0
house,Bogotá D.C,4.72,-74.082,321.0,1650000000.0
house,Valle del Cauca,3.414,-76.532,305.0,420000000.0
house,Atlántico,11.023,-74.869,98.0,293575801.0
house,Bogotá D.C,4.693,-74.052,93.0,580000000.0
house,Bogotá D.C,4.727,-74.045,113.0,480000000.0
house,Valle del Cauca,3.382,-76.518,220.0,330000000.0
house,Bogotá D.C,4.695,-74.037,93.0,360000000.0
house,Atlántico,11.012,-74.823,79.0,320000000.0
house,Valle del Cauca,3.452,-76.532,204.0,890000000.0
house,Cundinamarca,4.858,-74.053,257.0,650000000.0
house,Antioquia,6.253,-75.565,75.0,259000000.0
house,Bogotá D.C,4.682,-74.057,101.0,778932370.0
house,Cundinamarca,4.866,-74.064,190.0,600000000.0
house,Valle del Cauca,3.371,-76.521,100.0,185000000.0
house,Bogotá D.C,4.675,-74.055,236.0,1400000000.0
house,Atlántico,11.014,-74.943,122.0,295000000.0
house,Bogotá D.C,4.755,-74.038,110.0,351000000.0
house,Bogotá D.C,4.754,-74.065,83.0,300000000.0
house,Bogotá D.C,4.703,-74.027,119.0,680000000.0
house,Valle del Cauca,3.413,-76.529,131.0,240000000.0
house,Valle del Cauca,3.368,-76.517,65.0,185000000.0
house,Cundinamarca,4.911,-74.045,160.0,350000000.0
house,Bogotá D.C,4.71,-74.05,104.0,590000000.0
house,Cundinamarca,4.81,-74.101,254.0,1100000000.0
house,Bogotá D.C,4.713,-74.076,202.0,850000000.0
house,Valle del Cauca,3.342,-76.568,358.0,870000000.0
house,Quindío,4.55,-75.658,70.0,240000000.0
house,Atlántico,11.015,-74.812,150.0,507620000.0
house,Bogotá D.C,4.677,-74.045,162.0,1200000000.0
house,Cundinamarca,4.875,-74.07,139.0,400000000.0
house,Bogotá D.C,4.702,-74.054,184.0,690000000.0
house,Bolívar,10.428,-75.541,121.0,722000000.0
house,Cundinamarca,4.865,-74.051,120.0,530000000.0
house,Atlántico,11.014,-74.839,90.0,270720000.0
house,Bogotá D.C,4.684,-74.052,123.0,950000000.0
house,Cundinamarca,4.869,-74.056,110.0,310000000.0
house,Cundinamarca,4.865,-74.051,95.0,230000000.0
house,Bogotá D.C,4.692,-74.066,75.0,450000000.0
house,Bolívar,,,117.0,500000000.0
house,Bogotá D.C,4.728,-74.031,105.0,419000000.0
house,Valle del Cauca,3.377,-76.524,78.0,190000000.0
house,Bogotá D.C,4.695,-74.035,130.0,460000000.0
house,Bogotá D.C,4.727,-74.04,445.0,1450000000.0
house,Bogotá D.C,4.725,-74.063,170.0,640000000.0
house,Bogotá D.C,4.658,-74.068,425.0,650000000.0
house,Bogotá D.C,4.721,-74.055,84.0,340416000.0
house,Bogotá D.C,4.646,-74.085,87.0,350000000.0
house,Bogotá D.C,4.731,-74.063,124.0,630000000.0
house,Valle del Cauca,3.378,-76.517,120.0,350000000.0
house,Cundinamarca,4.907,-74.018,300.0,1150000000.0
house,Bogotá D.C,4.695,-74.038,70.0,310000000.0
house,Valle del Cauca,3.318,-76.529,104.0,350000000.0
house,Atlántico,10.969,-74.832,198.0,850000000.0
house,Bogotá D.C,4.646,-74.055,78.0,310000000.0
house,Bogotá D.C,4.665,-74.138,83.0,335000000.0
house,Bogotá D.C,4.6,-74.078,98.0,528000000.0
house,Bogotá D.C,4.570868,-74.297333,144.0,295000000.0
house,Atlántico,11.013,-74.839,70.0,250000000.0
house,Cundinamarca,4.896,-74.033,196.0,750000000.0
house,Bogotá D.C,4.706,-74.057,75.0,320000000.0
house,Meta,4.151,-73.638,118.0,285000000.0
house,Cundinamarca,4.861,-74.054,166.0,420000000.0
house,Atlántico,11.017,-74.806,78.0,255000000.0
house,Atlántico,10.978,-74.804,256.0,310000000.0
house,Bogotá D.C,4.691,-74.049,151.0,920000000.0
house,Bogotá D.C,4.709,-74.082,203.0,860000000.0
house,Bogotá D.C,4.696,-74.04,134.0,750000000.0
house,Bogotá D.C,4.704,-74.052,145.0,680000000.0
house,Atlántico,10.992,-74.813,170.0,320000000.0
apartment,Magdalena,11.196351,-74.229058,98.0,480000000.0
house,Cundinamarca,4.315,-74.764,288.0,1456054000.0
apartment,Cundinamarca,4.7176812824,-74.0331978564,65.0,260000000.0
house,Bogotá D.C,4.663,-74.059,70.0,310000000.0
house,Bogotá D.C,4.673,-74.053,105.0,1257595700.0
house,Valle del Cauca,3.414,-76.532,134.0,240000000.0
house,Bogotá D.C,4.688,-74.053,168.0,1200000000.0
house,Bogotá D.C,4.72,-74.027,125.0,470000000.0
house,Meta,4.151,-73.638,223.0,485000000.0
house,Cundinamarca,4.859,-74.059,200.0,650000000.0
house,Atlántico,11.013,-74.826,105.0,250000000.0
house,Bogotá D.C,4.733,-74.033,159.0,550000000.0
house,Atlántico,11.006,-74.829,77.0,280000000.0
house,Cundinamarca,4.727,-74.265,84.0,194990000.0
house,Atlántico,10.984,-74.961,385.0,950000000.0
house,Cundinamarca,4.92,-74.027,270.0,980000000.0
house,Cundinamarca,,,164.0,500000000.0
house,Bogotá D.C,4.705,-74.037,184.0,1400000000.0
house,Bogotá D.C,4.721,-74.045,310.0,1080000000.0
apartment,Bogotá D.C,,,82.0,343000000.0
house,Bogotá D.C,4.756,-74.056,130.0,450000000.0
house,Bogotá D.C,4.686,-74.045,95.0,430000000.0
house,Bogotá D.C,4.711,-74.072,125.0,480000000.0
house,Valle del Cauca,,,280.0,980000000.0
house,Bogotá D.C,4.651,-74.051,174.0,1000000000.0
house,Cundinamarca,4.865,-74.051,310.0,689900000.0
house,Bogotá D.C,4.711,-74.05,150.0,675000000.0
house,Atlántico,10.987,-74.79,93.0,269700000.0
house,Cundinamarca,4.991,-73.874,73.0,205000000.0
house,Valle del Cauca,3.382,-76.528,280.0,350000000.0
house,Atlántico,10.969,-74.796,211.0,255000000.0
house,Bogotá D.C,4.72,-74.027,125.0,470000000.0
house,Atlántico,11.015,-74.82,155.0,610545000.0
house,Cundinamarca,4.925,-74.008,305.0,1300000000.0
house,Bogotá D.C,4.717,-74.08,180.0,1200000000.0
house,Bogotá D.C,4.703,-74.045,109.0,559000000.0
house,Atlántico,10.964,-74.797,170.0,700000000.0
house,Atlántico,11.024,-74.861,159.0,495297605.0
house,Cundinamarca,4.705,-74.208,78.0,199900000.0
house,Bogotá D.C,4.587,-74.166,301.0,329900000.0
house,Bogotá D.C,4.719,-74.048,105.0,350000000.0
house,Bogotá D.C,4.7314279,-74.0887076,84.0,410000000.0
house,Valle del Cauca,3.364,-76.541,293.0,650000000.0
house,Atlántico,10.989,-74.819,174.0,385000000.0
house,Cundinamarca,4.964,-74.435,300.0,550000000.0
house,Bogotá D.C,4.737,-74.063,134.0,575000000.0
house,Atlántico,11.0,-74.829,112.0,350000000.0
apartment,Bogotá D.C,,,92.0,360000000.0
house,Bogotá D.C,4.707,-74.047,198.0,1400000000.0
house,Bogotá D.C,4.631,-74.072,112.0,299000000.0
house,Bogotá D.C,4.727,-74.048,124.0,630000000.0
house,Atlántico,10.991,-74.826,105.0,311377037.0
house,Cundinamarca,4.863,-74.064,77.0,250000000.0
house,Bogotá D.C,4.699,-74.047,88.0,509000000.0
house,Bogotá D.C,4.711,-74.125,210.0,400000000.0
house,Cundinamarca,4.825,-74.031,104.0,380000000.0
house,Atlántico,10.976,-74.775,65.0,240000000.0
house,Bolívar,10.411,-75.534,184.0,550000000.0
house,Bogotá D.C,4.71,-74.05,104.0,580000000.0
house,Bogotá D.C,4.714,-74.037,105.0,580000000.0
house,Bogotá D.C,4.677,-74.08,274.0,450000000.0
house,Bogotá D.C,4.664,-74.047,158.0,1170000000.0
house,Valle del Cauca,3.412,-76.543,225.0,450000000.0
house,Atlántico,11.003,-74.819,111.0,270000000.0
house,Bogotá D.C,4.705,-74.068,172.0,1050000000.0
house,Bogotá D.C,4.733,-74.044,70.0,350000000.0
house,Bogotá D.C,4.689,-74.048,160.0,700000000.0
house,Bogotá D.C,4.672,-74.055,107.0,810000000.0
house,Caldas,5.05,-75.483,138.0,315000000.0
house,Atlántico,11.015,-74.822,134.0,536000000.0
house,Bogotá D.C,4.726,-74.04,72.0,260000000.0
house,Bogotá D.C,4.697,-74.047,72.0,410000000.0
house,Cundinamarca,4.853,-74.06,294.0,855000000.0
house,Bogotá D.C,4.716,-74.049,150.0,800000000.0
house,Meta,4.0957339,-73.5614415,350.0,500000000.0
house,Atlántico,11.004,-74.807,240.0,420000000.0
house,Tolima,4.209,-74.639,80.0,280000000.0
house,Atlántico,11.003,-74.813,351.0,850000000.0
house,Valle del Cauca,3.348,-76.537,138.0,500000000.0
house,Bogotá D.C,4.694,-74.07,275.0,660000000.0
house,Bogotá D.C,4.723,-74.057,134.0,495000000.0
house,Atlántico,10.938,-74.776,70.0,195000000.0
house,Bogotá D.C,4.705,-74.043,133.0,650000000.0
house,Bogotá D.C,4.703,-74.061,360.0,1080000000.0
apartment,Magdalena,,,83.0,363000000.0
apartment,Santander,7.1208830187,-73.1083235693,79.0,290000000.0
house,Atlántico,10.973,-74.811,137.0,601803250.0
house,Bogotá D.C,4.679,-74.043,88.0,803000000.0
house,Atlántico,11.015,-74.82,71.0,305752250.0
house,Bogotá D.C,4.768,-74.032,87.0,280000000.0
house,Antioquia,6.253,-75.184,300.0,1200000000.0
house,Valle del Cauca,3.387,-76.518,277.0,320000000.0
house,Valle del Cauca,3.409,-76.508,95.0,240000000.0
house,Bogotá D.C,4.7,-74.036,330.0,1200000000.0
house,Bogotá D.C,4.706,-74.058,90.0,320000000.0
house,Bogotá D.C,4.726,-74.058,195.0,750000000.0
house,Bogotá D.C,4.698,-74.04,67.0,310000000.0
house,Atlántico,11.003,-74.811,396.0,1200000000.0
house,Atlántico,11.007,-74.818,190.0,600000000.0
house,Atlántico,10.975,-74.783,245.0,262000000.0
house,Magdalena,11.153,-74.223,126.0,550000000.0
house,Bogotá D.C,4.702,-74.062,286.0,870000000.0
house,Bogotá D.C,4.731,-74.034,125.0,525000000.0
house,Valle del Cauca,3.416,-76.535,400.0,310000000.0
house,Atlántico,11.008,-74.81,135.0,391500000.0
house,Caquetá,,,74.0,220000000.0
house,Magdalena,11.208,-74.231,168.0,1230000000.0
house,Atlántico,10.994,-74.796,228.0,845000000.0
house,Valle del Cauca,3.401,-76.505,250.0,700000000.0
house,Bogotá D.C,4.649,-74.065,240.0,850000000.0
house,Valle del Cauca,3.457,-76.527,340.0,650000000.0
house,Atlántico,10.99,-74.792,242.0,350000000.0
house,Bogotá D.C,4.604,-74.085,239.0,470000000.0
house,Valle del Cauca,3.648,-76.566,200.0,265000000.0
house,Atlántico,11.012,-74.838,135.0,520000000.0
house,Bogotá D.C,4.714,-74.048,81.0,420000000.0
house,Bogotá D.C,4.621,-74.075,102.0,627986250.0
house,Bogotá D.C,4.626,-74.068,340.0,1400000000.0
house,Valle del Cauca,3.413,-76.536,305.0,400000000.0
house,Cundinamarca,4.918,-74.025,153.0,650000000.0
house,Bolívar,10.391,-75.519,90.0,230000000.0
house,Cundinamarca,4.896,-74.057,322.0,680000000.0
house,Bogotá D.C,4.701,-74.056,264.0,1050000000.0
house,Cundinamarca,4.521,-74.594,90.0,319900000.0
house,Antioquia,6.243,-75.595,267.0,779000000.0
house,Bogotá D.C,4.697,-74.04,70.0,440000000.0
house,Bogotá D.C,4.736,-74.033,95.0,350000000.0
house,Valle del Cauca,3.42,-76.552,200.0,320000000.0
house,Bogotá D.C,4.684,-74.147,257.0,320000000.0
house,Antioquia,6.12084,-75.42595,397.0,1500000000.0
house,Magdalena,11.24,-74.211,103.0,330000000.0
apartment,Cundinamarca,4.7221535186,-74.0382561161,90.0,380000000.0
house,Valle del Cauca,3.333,-76.542,362.0,790000000.0
house,Atlántico,10.994,-74.787,130.0,190000000.0
house,Antioquia,6.239,-75.597,226.0,650000000.0
house,Atlántico,11.004,-74.807,180.0,380000000.0
house,Bogotá D.C,4.71,-74.035,114.0,555000000.0
house,Bogotá D.C,4.705,-74.069,106.0,450000000.0
house,Bogotá D.C,4.684,-74.052,113.0,850000000.0
house,Bogotá D.C,4.737,-74.064,107.0,460000000.0
house,Atlántico,11.009,-74.834,102.0,300000000.0
house,Atlántico,11.001,-74.951,96.0,800000000.0
house,Bogotá D.C,4.704,-74.053,174.0,990000000.0
house,Atlántico,10.978,-74.818,138.0,220000000.0
house,Quindío,4.566,-75.654,110.0,310000000.0
house,Bogotá D.C,4.723,-74.035,144.0,550000000.0
house,Bogotá D.C,4.675,-74.055,226.0,1200000000.0
house,Cundinamarca,4.851,-74.064,131.0,385000000.0
