property_type,place_with_parent_names,lat-lon,area_m2,price_usd
house,|Colombia|Bogotá D.C|Fontibón|,"4.665,-74.127",203.0,506310.73
house,|Colombia|Atlántico|Barranquilla|,"11.006,-74.805",170.0,151943.86
house,|Colombia|Bogotá D.C|Suba|,"4.725,-74.066",82.0,97919.38
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.686,-74.067",245.0,175579.58
house,|Colombia|Cundinamarca|Tocaima|,"4.457,-74.634",200.0,151943.86
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.644,-74.081",191.0,246486.72
house,|Colombia|Atlántico|Puerto Colombia|,"11.013,-74.883",201.0,270122.43
house,|Colombia|Valle del Cauca|Guadalajara de Buga|,"3.89,-76.298",100.0,64154.07
house,|Colombia|Bogotá D.C|Chapinero|,"4.669,-74.045",230.0,438611.3
house,|Colombia|Cundinamarca|La Calera|,"4.722,-73.969",172.0,287005.08
house,|Colombia|Cundinamarca|Chía|,,125.0,121555.09
apartment,|Colombia|Magdalena|Santa Marta|,,123.0,207994.27
house,|Colombia|Atlántico|Barranquilla|,"11.017,-74.821",233.0,253239.78
house,|Colombia|Bogotá D.C|Usaquén|,"4.732,-74.038",100.0,141814.27
house,|Colombia|Valle del Cauca|Cali|,"3.469,-76.524",274.0,168826.52
house,|Colombia|Valle del Cauca|Cali|,"3.466,-76.513",300.0,185709.17
house,|Colombia|Bogotá D.C|Chapinero|,"4.648,-74.052",142.0,320770.38
house,|Colombia|Bogotá D.C|Chapinero|,"4.627,-74.145",250.0,472714.25
house,|Colombia|Valle del Cauca|Cali|,"3.386,-76.529",126.0,123243.36
house,|Colombia|Bogotá D.C|Usaquén|,"4.714,-74.03",167.0,308952.53
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",156.0,219474.47
house,|Colombia|Valle del Cauca|Cali|,"3.414,-76.544",140.0,97919.38
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.623,-74.089",98.0,141814.27
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",98.0,87789.79
house,|Colombia|Bogotá D.C|Usaquén|,"4.705,-74.042",78.0,131684.68
house,|Colombia|Caldas|Manizales|,"5.06,-75.503",160.0,84413.26
house,|Colombia|Atlántico|Barranquilla|,"10.992,-74.817",72.0,74283.66
house,|Colombia|Bogotá D.C|Kennedy|,"4.624,-74.128",158.0,74249.9
house,|Colombia|Cundinamarca|Guasca|,"4.848,-73.793",150.0,185709.17
house,|Colombia|Atlántico|Barranquilla|,"10.99,-74.821",205.0,168826.52
house,|Colombia|Atlántico|Barranquilla|,"10.99,-74.81",125.0,108048.97
house,|Colombia|Valle del Cauca|Cali|,"3.47,-76.51",341.0,121555.09
house,|Colombia|Antioquia|Medellín|Castilla|,,72.0,81036.72
house,|Colombia|Bogotá D.C|Usme|,"4.52,-74.117",177.0,320770.38
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.682,-74.05",118.0,177267.84
house,|Colombia|Antioquia|,"6.057394,-75.502792",168.0,236357.12
house,|Colombia|Atlántico|Barranquilla|,"11.007,-74.816",190.0,135061.21
house,|Colombia|Bogotá D.C|Usaquén|,"4.708,-74.03",85.0,124931.62
house,|Colombia|Bogotá D.C|Bosa|,"4.631,-74.197",350.0,154645.09
house,|Colombia|Cundinamarca|Chía|,"4.865,-74.051",350.0,405183.64
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.025",220.0,249863.25
house,|Colombia|Atlántico|Barranquilla|,"10.981,-74.805",238.0,124931.62
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.015,-74.824",129.0,114802.03
house,|Colombia|Bolívar|Cartagena|,"10.391,-75.519",90.0,81036.72
house,|Colombia|Bogotá D.C|Suba|,"4.711,-74.061",73.0,74283.66
house,|Colombia|Bogotá D.C|Usaquén|,"4.733,-74.044",85.0,138437.74
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.012,-74.819",67.0,92753.29
house,|Colombia|Bogotá D.C|Usaquén|,"4.697,-74.04",150.0,329211.71
house,|Colombia|Bogotá D.C|Usaquén|,"4.696,-74.04",134.0,266745.9
house,|Colombia|Atlántico|Puerto Colombia|,"11.017,-74.882",90.0,67530.6
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.04",158.0,398430.58
house,|Colombia|Valle del Cauca|Cali|,"3.317,-76.521",433.0,148567.33
house,|Colombia|Bogotá D.C|Usaquén|,"4.709,-74.05",170.0,202591.82
house,|Colombia|Valle del Cauca|Cali|,"3.383,-76.527",78.0,92755.46
apartment,|Colombia|Valle del Cauca|,"3.357243,-76.528926",217.0,185709.17
house,|Colombia|Valle del Cauca|Jamundí|,"3.262,-76.541",160.0,91166.32
house,|Colombia|Quindío|Armenia|,"4.475,-75.757",164.0,506479.56
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",200.0,173891.31
house,|Colombia|Valle del Cauca|Jamundí|,"3.29,-76.524",110.0,101295.91
house,|Colombia|Bogotá D.C|Suba|,"4.654,-74.05",198.0,557127.51
house,|Colombia|Atlántico|Puerto Colombia|,"11.01,-74.815",316.0,405183.64
house,|Colombia|Bogotá D.C|Usaquén|,"4.679,-74.048",100.0,263369.37
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.018,-74.817",140.0,126619.89
house,|Colombia|Valle del Cauca|Cali|,"3.386,-76.528",105.0,106360.7
house,|Colombia|Atlántico|Barranquilla|,"11.004,-74.807",70.0,69218.87
house,|Colombia|Cundinamarca|Chía|,"4.867,-74.067",123.0,124931.62
house,|Colombia|Quindío|Armenia|,"4.53,-75.683",384.0,101295.91
house,|Colombia|Atlántico|Barranquilla|,"10.991,-74.816",102.0,109737.23
apartment,|Colombia|Bogotá D.C|,"4.7042308,-74.0322132",117.0,261944.35
house,|Colombia|Bogotá D.C|,"4.722286,-74.0557311",280.0,174858.14
house,|Colombia|Bogotá D.C|Usaquén|,"4.72,-74.051",74.0,113113.76
house,|Colombia|Bogotá D.C|Usaquén|,"4.705,-74.039",89.0,168826.52
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",400.0,135061.21
house,|Colombia|Atlántico|Barranquilla|,"11.005,-74.807",220.0,192462.23
house,|Colombia|Caldas|Manizales|,"5.067,-75.518",93.0,87789.79
house,|Colombia|Valle del Cauca|Cali|,"3.319,-76.514",230.0,67530.6
house,|Colombia|Bogotá D.C|Usaquén|,"4.699,-74.049",116.0,170514.78
house,|Colombia|Bogotá D.C|Usaquén|,"4.716,-74.031",74.0,135061.21
house,|Colombia|Bogotá D.C|Usaquén|,"4.705,-74.044",164.0,307264.26
house,|Colombia|Bogotá D.C|Fontibón|,"4.661,-74.069",148.0,320770.38
house,|Colombia|Bolívar|Cartagena|,"10.451,-75.514",78.0,124931.62
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.623,-74.075",420.0,405183.64
house,|Colombia|Bogotá D.C|Chapinero|,"4.672,-74.057",118.0,202591.82
house,|Colombia|Bogotá D.C|Suba|,"4.701,-74.08",374.0,337653.04
house,|Colombia|Bogotá D.C|Usaquén|,"4.69,-74.042",159.0,287005.08
house,|Colombia|Atlántico|Barranquilla|,"11.005,-74.812",225.0,423996.66
house,|Colombia|Bogotá D.C|Suba|,"4.721,-74.055",66.0,69361.53
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.04",81.0,245473.76
house,|Colombia|Atlántico|Puerto Colombia|,"11.024,-74.87",127.0,111425.5
house,|Colombia|Cundinamarca|Fusagasugá|,"4.328,-74.393",286.0,320770.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.77,-74.033",98.0,108048.97
house,|Colombia|Bogotá D.C|Usaquén|,"4.688,-74.049",86.0,118178.56
house,|Colombia|Bogotá D.C|Chapinero|,"4.671,-74.056",77.0,175579.58
house,|Colombia|Bogotá D.C|La Candelaria|,"4.597,-74.076",86.0,270122.43
house,|Colombia|Bogotá D.C|Usaquén|,"4.705,-74.03",78.0,118178.56
house,|Colombia|Atlántico|Barranquilla|,"11.017,-74.822",130.0,179969.07
house,|Colombia|Bogotá D.C|Usaquén|,"4.698,-74.035",259.0,455831.6
house,|Colombia|Atlántico|Barranquilla|,"11.006,-74.808",330.0,506479.56
house,|Colombia|Atlántico|Barranquilla|,"11.018,-74.822",261.0,270122.43
house,|Colombia|Bogotá D.C|Engativa|,"4.668,-74.109",80.0,128308.15
house,|Colombia|Atlántico|Barranquilla|,"11.007,-74.827",294.0,219474.47
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.626,-74.078",297.0,219474.47
house,|Colombia|Bogotá D.C|Usaquén|,"4.7,-74.035",176.0,253239.78
house,|Colombia|Bogotá D.C|Usaquén|,"4.722,-74.042",292.0,506479.56
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.047",121.0,259992.84
house,|Colombia|Atlántico|Barranquilla|,"10.988,-74.805",112.0,79348.46
house,|Colombia|Atlántico|Barranquilla|,,156.0,204280.08
house,|Colombia|Bogotá D.C|Usaquén|,"4.715,-74.034",70.0,99607.64
house,|Colombia|Bogotá D.C|Suba|,"4.658,-74.052",174.0,438948.95
house,|Colombia|Bogotá D.C|San Cristobal|,"4.583,-74.084",254.0,141780.51
house,|Colombia|Atlántico|Barranquilla|,"11.009,-74.81",250.0,438948.95
house,|Colombia|Bogotá D.C|Usaquén|,"4.697,-74.047",70.0,151943.86
house,|Colombia|Bogotá D.C|Suba|,"4.736,-74.061",93.0,111425.5
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.043",134.0,380340.75
house,|Colombia|Cundinamarca|Chía|,"4.87,-74.053",179.0,192462.23
house,|Colombia|Meta|Villavicencio|,"4.151,-73.638",180.0,175579.58
house,|Colombia|Bogotá D.C|Chapinero|,"4.679,-74.043",90.0,267421.2
house,|Colombia|Cundinamarca|Chía|,,200.0,476090.78
house,|Colombia|Valle del Cauca|Jamundí|,"3.254,-76.551",114.0,81036.72
house,|Colombia|Bogotá D.C|Usaquén|,"4.704,-74.045",102.0,200903.55
house,|Colombia|Atlántico|Barranquilla|,"10.973,-74.811",164.0,236757.41
house,|Colombia|Bolívar|Cartagena|,"10.435,-75.517",300.0,405183.64
house,|Colombia|Atlántico|Barranquilla|,,69.0,132660.16
house,|Colombia|Bogotá D.C|Chapinero|,"4.676,-74.059",113.0,234668.86
house,|Colombia|Valle del Cauca|Calima|,"3.801,-76.641",110.0,114802.03
house,|Colombia|Atlántico|Barranquilla|,"11.01,-74.835",154.0,184002.74
house,|Colombia|Bogotá D.C|Chapinero|,"4.652,-74.052",128.0,202591.82
house,|Colombia|Bogotá D.C|Usaquén|,"4.748,-74.048",120.0,94542.85
house,|Colombia|Quindío|Armenia|,"4.551,-75.658",80.0,77660.19
house,|Colombia|Valle del Cauca|Cali|,"3.383,-76.527",78.0,92755.46
house,|Colombia|Cundinamarca|Chía|,"4.861,-74.062",146.0,104672.44
house,|Colombia|Bogotá D.C|Suba|,"4.72,-74.077",151.0,259992.84
house,|Colombia|Cundinamarca|Anapoima|,"4.549,-74.535",309.0,405183.64
house,|Colombia|Valle del Cauca|Cali|,"3.468,-76.501",250.0,94542.85
house,|Colombia|Valle del Cauca|Cali|,"3.383,-76.527",78.0,92755.46
house,|Colombia|Bogotá D.C|Suba|,"4.727,-74.062",76.0,108048.97
house,|Colombia|Cundinamarca|Chía|,"4.849,-74.056",183.0,172203.05
house,|Colombia|Atlántico|Barranquilla|Puerto Colombia|,"10.953,-74.802",300.0,62465.81
house,|Colombia|Valle del Cauca|Cali|,"3.421,-76.522",112.0,135061.21
house,|Colombia|Cundinamarca|Chía|,"4.865,-74.051",138.0,145190.8
house,|Colombia|Bogotá D.C|Chapinero|,"4.673,-74.057",190.0,422066.3
house,|Colombia|Atlántico|Barranquilla|,"11.003,-74.821",69.0,85703.09
house,|Colombia|Bogotá D.C|Usaquén|,"4.69,-74.052",74.0,200228.25
house,|Colombia|Bogotá D.C|Chapinero|,"4.64,-74.058",214.0,489596.9
house,|Colombia|Bogotá D.C|Usaquén|,"4.725,-74.04",380.0,540244.86
house,|Colombia|Quindío|Armenia|,"4.551,-75.658",94.0,96231.11
house,|Colombia|Bogotá D.C|Suba|,"4.723,-74.063",117.0,153632.13
house,|Colombia|Bogotá D.C|Usaquén|,"4.694,-74.037",107.0,185709.17
house,|Colombia|Bogotá D.C|Chapinero|,"4.651,-74.06",225.0,253239.78
house,|Colombia|Bogotá D.C|Usaquén|,"4.679,-74.044",131.0,324146.91
house,|Colombia|Bogotá D.C|Usaquén|,"4.697,-74.034",220.0,219474.47
house,|Colombia|Bogotá D.C|Chapinero|,"4.676,-74.056",97.0,195838.76
house,|Colombia|Bogotá D.C|Usaquén|,"4.704,-74.053",130.0,189085.7
house,|Colombia|Atlántico|Barranquilla|,"11.011,-74.804",87.0,124931.62
house,|Colombia|Bogotá D.C|Suba|,"4.694,-74.076",200.0,253239.78
house,|Colombia|Bogotá D.C|Usaquén|,"4.704,-74.029",84.0,131684.68
house,|Colombia|Bogotá D.C|Chapinero|,"4.678,-74.04",180.0,371418.34
house,|Colombia|Magdalena|Santa Marta|,"11.143,-74.223",129.0,212063.66
house,|Colombia|Bogotá D.C|Chapinero|,"4.63,-74.062",177.0,388300.99
house,|Colombia|Atlántico|Barranquilla|,"11.007,-74.808",220.0,229604.06
house,|Colombia|Bogotá D.C|Fontibón|,"4.676,-74.114",400.0,479467.31
house,|Colombia|Bogotá D.C|Kennedy|,"4.61,-74.148",275.0,236357.12
house,|Colombia|Antioquia|Rionegro|,"6.151,-75.376",184.0,74283.66
house,|Colombia|Bolívar|Cartagena|,,126.0,202591.82
house,|Colombia|Bogotá D.C|Usaquén|,"4.701,-74.029",87.0,138437.74
house,|Colombia|Cundinamarca|Cajicá|,"4.92,-74.027",250.0,422066.3
house,|Colombia|Cundinamarca|Chía|,"4.85,-74.06",134.0,146879.07
house,|Colombia|Bogotá D.C|Kennedy|,"4.627,-74.129",78.0,96906.42
house,|Colombia|Valle del Cauca|Cali|,"3.416,-76.533",310.0,70907.13
house,|Colombia|Atlántico|Barranquilla|,"11.0,-74.82",101.0,84413.26
house,|Colombia|Antioquia|Medellín|,"6.244903,-75.559936",365.0,185709.17
house,|Colombia|Antioquia|Santafé de Antioquia|,"6.557,-75.827",141.0,121555.09
house,|Colombia|Bogotá D.C|Suba|,"4.714,-74.069",261.0,310640.79
house,|Colombia|Valle del Cauca|Cali|,"3.383,-76.537",182.0,108048.97
house,|Colombia|Bogotá D.C|Suba|,"4.746,-74.056",65.0,91166.32
house,|Colombia|Bogotá D.C|Fontibón|,"4.662,-74.133",86.0,123243.36
house,|Colombia|Atlántico|Barranquilla|,"10.932,-74.797",98.0,105933.91
house,|Colombia|Atlántico|Barranquilla|,"11.014,-74.82",197.0,162073.45
house,|Colombia|Bogotá D.C|Suba|,"4.717,-74.069",261.0,314017.32
house,|Colombia|Bogotá D.C|Usaquén|,"4.7,-74.034",260.0,506479.56
house,|Colombia|Atlántico|Barranquilla|,"10.995,-74.814",173.0,144515.5
apartment,|Colombia|Bogotá D.C|,,140.0,219474.47
house,|Colombia|Bogotá D.C|Usaquén|,"4.698,-74.04",72.0,141814.27
house,|Colombia|Atlántico|Barranquilla|,"11.01,-74.799",98.0,91166.32
house,|Colombia|Valle del Cauca|Cali|,"3.413,-76.529",150.0,94542.85
house,|Colombia|Bogotá D.C|Usaquén|,"4.738,-74.047",176.0,185709.17
house,|Colombia|Bogotá D.C|Chapinero|,"4.642,-74.057",128.0,239733.65
house,|Colombia|Atlántico|Barranquilla|,"10.997,-74.786",410.0,145190.8
house,|Colombia|Atlántico|Barranquilla|,"11.003,-74.819",120.0,84413.26
house,|Colombia|Bogotá D.C|Chapinero|,"4.678,-74.042",196.0,540244.86
house,|Colombia|Bolívar|Cartagena|,"10.398,-75.556",262.0,353860.38
house,|Colombia|Bogotá D.C|Usaquén|,"4.731,-74.034",64.0,75971.93
house,|Colombia|Cundinamarca|Chía|,"4.867,-74.052",274.0,236357.12
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.72,-74.121",79.0,135061.21
house,|Colombia|Bogotá D.C|Suba|,"4.732,-74.074",160.0,253239.78
house,|Colombia|Bogotá D.C|Usaquén|,"4.699,-74.038",101.0,162073.45
house,|Colombia|Atlántico|Barranquilla|,"11.012,-74.837",115.0,151943.86
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.681,-74.056",140.0,350495.33
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.682,-74.05",118.0,177267.84
house,|Colombia|Atlántico|Barranquilla|,"11.015,-74.826",160.0,236357.12
house,|Colombia|Bogotá D.C|Suba|,"4.733,-74.058",101.0,155320.39
house,|Colombia|Bogotá D.C|Suba|,"4.737,-74.063",90.0,128308.15
house,|Colombia|Bogotá D.C|Usaquén|,"4.686,-74.045",103.0,162073.45
house,|Colombia|Atlántico|Barranquilla|,"10.991,-74.818",135.0,135061.21
house,|Colombia|Bogotá D.C|Usaquén|,"4.72,-74.028",82.0,104672.44
house,|Colombia|Antioquia|Medellín|Castilla|,,244.0,162073.45
house,|Colombia|Bogotá D.C|Usaquén|,"4.72,-74.027",73.0,108048.97
house,|Colombia|Bogotá D.C|Usaquén|,"4.719,-74.036",160.0,195838.76
house,|Colombia|Bogotá D.C|Suba|,"4.746,-74.054",74.0,74283.66
house,|Colombia|Valle del Cauca|Cali|,"3.49,-76.527",410.0,219474.47
house,|Colombia|Bogotá D.C|Usaquén|,"4.731,-74.038",93.0,111425.5
house,|Colombia|Sucre|San Marcos|,,96.0,97919.38
house,|Colombia|Cundinamarca|Chía|,"4.875,-74.041",85.0,116490.29
house,|Colombia|Antioquia|,"6.068183063,-75.3799438477",202.0,175579.58
house,|Colombia|Bogotá D.C|Chapinero|,"4.65,-74.048",70.0,151943.86
house,|Colombia|Bogotá D.C|Chapinero|,"4.642,-74.055",150.0,197527.02
house,|Colombia|Atlántico|Puerto Colombia|,"11.013,-74.829",332.0,405183.64
house,|Colombia|Bogotá D.C|Usaquén|,"4.683,-74.049",71.0,172540.7
house,|Colombia|Bogotá D.C|Chapinero|,"4.678,-74.052",76.0,163761.72
house,|Colombia|Valle del Cauca|Cali|,"3.413,-76.529",268.0,162073.45
house,|Colombia|Atlántico|Barranquilla|,"11.017,-74.811",95.0,87789.79
house,|Colombia|Caldas|Manizales|,"5.052,-75.498",400.0,287005.08
house,|Colombia|Atlántico|Barranquilla|,"10.964,-74.797",380.0,151943.86
house,|Colombia|Valle del Cauca|Cali|,"3.433,-76.542",111.0,157910.19
house,|Colombia|Bogotá D.C|Usaquén|,"4.692,-74.041",79.0,158696.92
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.681,-74.05",106.0,340016.61
house,|Colombia|Bogotá D.C|Usaquén|,"4.823,-74.031",78.0,162073.45
house,|Colombia|Caldas|Manizales|,"5.07,-75.514",79.0,74283.66
house,|Colombia|Bogotá D.C|Suba|,"4.714,-74.07",288.0,438948.95
house,|Colombia|Santander|Barichara|,"6.714,-73.238",160.0,287005.08
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.63,-74.106",68.0,79348.46
house,|Colombia|Atlántico|Barranquilla|,"11.015,-74.815",177.0,135061.21
house,|Colombia|Valle del Cauca|Buenaventura|,"3.89,-77.078",171.0,430982.14
house,|Colombia|Cundinamarca|Cajicá|,"4.908,-74.03",350.0,388300.99
house,|Colombia|Bogotá D.C|Puente Aranda|,"4.58,-74.076",119.0,175579.58
house,|Colombia|Bogotá D.C|Suba|,"4.705,-74.068",106.0,163761.72
house,|Colombia|Quindío|Armenia|,"4.593,-75.641",212.0,131684.68
house,|Colombia|Atlántico|Barranquilla|,"11.007,-74.798",89.0,67530.6
house,|Colombia|Atlántico|Barranquilla|,"11.001,-74.809",141.0,91166.32
house,|Colombia|Atlántico|Barranquilla|,"11.013,-74.836",225.0,287005.08
house,|Colombia|Bogotá D.C|Usaquén|,"4.68,-74.056",124.0,226227.53
house,|Colombia|Bogotá D.C|Usaquén|,"4.738,-74.037",90.0,118178.56
house,|Colombia|Bogotá D.C|Usaquén|,"4.701,-74.051",65.0,138437.74
apartment,|Colombia|Magdalena|Santa Marta|,,190.0,145190.8
house,|Colombia|Bogotá D.C|Usaquén|,"4.725,-74.04",74.0,82724.99
house,|Colombia|Valle del Cauca|Cali|,"3.392,-76.528",84.0,84413.26
house,|Colombia|Cundinamarca|Chía|,"4.845,-74.057",250.0,219474.47
house,|Colombia|Valle del Cauca|Cali|,"3.412,-76.494",150.0,74283.66
house,|Colombia|Bogotá D.C|Usaquén|,"4.725,-74.044",106.0,135061.21
house,|Colombia|Bogotá D.C|Suba|,"4.669,-74.051",176.0,501414.76
house,|Colombia|Atlántico|Barranquilla|,"11.006,-74.81",435.0,455831.6
house,|Colombia|Atlántico|Puerto Colombia|,"11.022,-74.871",84.0,87789.79
house,|Colombia|Bogotá D.C|Bosa|,"4.608,-74.208",187.0,398430.58
house,|Colombia|Atlántico|Barranquilla|,,228.0,392622.95
house,|Colombia|Bogotá D.C|Suba|,"4.686,-74.071",207.0,216097.94
house,|Colombia|Bogotá D.C|Usaquén|,"4.739,-74.046",180.0,219474.47
house,|Colombia|Bogotá D.C|Chapinero|,"4.659,-74.048",156.0,287005.08
house,|Colombia|Bogotá D.C|Chapinero|,"4.677,-74.043",176.0,557127.51
house,|Colombia|Bolívar|Cartagena|,"10.412,-75.485",82.0,63613.83
house,|Colombia|Cundinamarca|Chía|,"4.874,-74.052",299.0,287005.08
house,|Colombia|Atlántico|Barranquilla|,"10.973,-74.811",168.0,245749.03
house,|Colombia|Bogotá D.C|Teusaquillo|,"4.637,-74.071",256.0,287005.08
house,|Colombia|Atlántico|Barranquilla|,"10.995,-74.817",114.0,94542.85
house,|Colombia|Bogotá D.C|Usaquén|,"4.711,-74.048",136.0,219474.47
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.676,-74.066",203.0,309627.83
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.056",70.0,145190.8
house,|Colombia|Cundinamarca|Chía|,"4.869,-74.057",89.0,79348.46
house,|Colombia|Valle del Cauca|Cali|,"3.45,-76.523",340.0,135061.21
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.04",75.0,193947.9
house,|Colombia|Antioquia|,"6.1221214054,-75.4197692871",144.0,114802.03
house,|Colombia|Bogotá D.C|Chapinero|,"4.669,-74.057",108.0,359394.85
house,|Colombia|Huila|Palermo|,,258.0,270122.43
house,|Colombia|Cundinamarca|Fusagasugá|,"4.344,-74.359",198.0,148567.33
house,|Colombia|Cundinamarca|Chía|,"4.868,-74.056",115.0,116490.29
house,|Colombia|Bogotá D.C|Usaquén|,"4.691,-74.046",226.0,538556.6
house,|Colombia|Bogotá D.C|Usaquén|,"4.706,-74.041",65.0,101295.91
house,|Colombia|Valle del Cauca|,"3.37559,-76.549477",144.0,81036.72
house,|Colombia|Valle del Cauca|Jamundí|,"3.262,-76.541",206.0,192480.02
house,|Colombia|Bogotá D.C|Usaquén|,"4.685,-74.056",142.0,280252.02
house,|Colombia|Bogotá D.C|Usaquén|,"4.698,-74.037",76.0,126619.89
house,|Colombia|Bogotá D.C|Chapinero|,"4.668,-74.045",150.0,422066.3
apartment,|Colombia|Bogotá D.C|,,123.0,175579.58
house,|Colombia|Bogotá D.C|Usaquén|,"4.693,-74.047",88.0,212957.77
house,|Colombia|Cundinamarca|La Calera|,"4.75,-73.952",180.0,263369.37
house,|Colombia|Cundinamarca|Chía|,"4.858,-74.052",160.0,118178.56
house,|Colombia|Atlántico|Barranquilla|Ríomar|,"11.012,-74.824",157.0,113113.76
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.669,-74.086",114.0,265057.63
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",330.0,253239.78
house,|Colombia|Bogotá D.C|Chapinero|,"4.68,-74.04",110.0,320770.38
house,|Colombia|Bogotá D.C|Kennedy|,"4.611,-74.107",259.0,148567.33
house,|Colombia|Atlántico|Barranquilla|,"11.017,-74.821",279.0,405183.64
house,|Colombia|Bogotá D.C|Rafael Uribe Uribe|,"4.6,-74.083",320.0,452455.07
house,|Colombia|Atlántico|Barranquilla|,"11.0,-74.818",400.0,354535.69
house,|Colombia|Valle del Cauca|Cali|,"3.409,-76.547",270.0,162073.45
house,|Colombia|Bogotá D.C|Usaquén|,"4.703,-74.031",115.0,219474.47
house,|Colombia|Bogotá D.C|Usaquén|,"4.726,-74.043",100.0,154982.88
house,|Colombia|Valle del Cauca|Cali|,"3.454,-76.532",192.0,108048.97
house,|Colombia|Bogotá D.C|Barrios Unidos|,"4.678,-74.055",154.0,422066.3
house,|Colombia|Antioquia|Marinilla|,"6.172,-75.334",280.0,378171.4
house,|Colombia|Atlántico|Barranquilla|,"11.017,-74.821",132.0,157008.66
house,|Colombia|Quindío|Armenia|,"4.552,-75.657",147.0,128308.15
house,|Colombia|Cundinamarca|Cajicá|,"4.918,-74.025",123.0,133372.95
apartment,|Colombia|Magdalena|Santa Marta|,,135.0,131684.68
house,|Colombia|Bogotá D.C|Suba|,"4.707,-74.061",280.0,290381.61
house,|Colombia|Bogotá D.C|Usaquén|,"4.695,-74.054",105.0,178956.11
house,|Colombia|Meta|Villavicencio|,"4.151,-73.638",300.0,303887.73
house,|Colombia|Bogotá D.C|Fontibón|,"4.676,-74.121",116.0,138437.74
house,|Colombia|Valle del Cauca|Cali|,"3.452,-76.532",158.0,145190.8
house,|Colombia|Bogotá D.C|Usme|,"4.519,-74.123",171.0,253239.78
house,|Colombia|Bogotá D.C|Suba|,"4.699,-74.064",380.0,472714.25
house,|Colombia|Bogotá D.C|Usaquén|,"4.727,-74.033",83.0,111425.5
house,|Colombia|Bogotá D.C|Usaquén|,"4.69,-74.047",64.0,136183.19
