property_type,department,lat,lon,area_m2,price_usd
house,Bogotá D.C,4.634,-74.09,250.0,"$422,066.30"
house,Bogotá D.C,4.725,-74.066,77.0,"$101,295.91"
house,Bogotá D.C,4.689,-74.1,250.0,"$523,362.21"
house,Cundinamarca,4.916,-74.099,185.0,"$151,943.86"
house,Atlántico,10.977,-74.786,280.0,"$84,413.26"
house,Bogotá D.C,4.755,-74.038,110.0,"$121,555.09"
house,Valle del Cauca,3.46,-76.534,90.0,"$70,907.13"
house,Atlántico,10.991,-74.826,85.0,"$82,082.91"
house,Antioquia,6.15367,-75.37413,160.0,"$128,308.15"
house,Antioquia,6.242439,-75.563778,153.0,"$151,943.86"
house,Cundinamarca,4.305,-74.803,261.0,"$354,535.69"
house,Bogotá D.C,4.733,-74.075,281.0,"$320,770.38"
house,Atlántico,11.015,-74.82,156.0,"$197,976.09"
house,Bogotá D.C,4.733,-74.054,65.0,"$79,348.46"
house,Bogotá D.C,4.721,-74.028,101.0,"$162,073.45"
house,Bogotá D.C,4.725,-74.035,110.0,"$101,295.91"
house,Atlántico,11.004,-74.807,210.0,"$177,267.84"
house,Bogotá D.C,4.681,-74.044,176.0,"$217,786.21"
house,Valle del Cauca,3.366,-76.56,201.0,"$151,943.86"
house,Bogotá D.C,4.694,-74.063,110.0,"$232,980.59"
apartment,Cundinamarca,4.6725253878,-74.0479594489,105.0,"$272,572.98"
house,Bogotá D.C,4.632,-74.062,120.0,"$131,684.68"
apartment,Cundinamarca,4.7024230004,-74.0695915512,93.0,"$171,429.55"
house,Bogotá D.C,4.628,-74.141,260.0,"$216,097.94"
house,Bogotá D.C,4.7,-74.047,107.0,"$236,357.12"
house,Bogotá D.C,4.75,-74.098,70.0,"$76,647.24"
house,Valle del Cauca,3.452,-76.532,153.0,"$111,425.50"
house,Atlántico,11.016,-74.813,116.0,"$81,036.72"
house,Bogotá D.C,4.669,-74.051,88.0,"$209,344.88"
house,Atlántico,11.009,-74.833,121.0,"$148,432.27"
house,Cundinamarca,4.809,-74.103,207.0,"$287,005.08"
house,Cundinamarca,4.654,-74.012,380.0,"$513,232.62"
house,Bogotá D.C,4.724,-74.042,76.0,"$122,905.70"
house,Bogotá D.C,4.656,-74.053,148.0,"$300,511.20"
house,Atlántico,11.0,-74.831,214.0,"$195,838.76"
house,Bogotá D.C,4.699,-74.039,74.0,"$138,437.74"
house,Atlántico,11.008,-74.801,86.0,"$97,919.38"
house,Valle del Cauca,3.346,-76.535,126.0,"$270,122.43"
house,Valle del Cauca,3.365,-76.527,400.0,"$168,826.52"
house,Bogotá D.C,4.697,-74.036,80.0,"$128,308.15"
house,Cundinamarca,4.92,-74.027,385.0,"$422,066.30"
house,Atlántico,10.957,-74.822,150.0,"$286,393.84"
apartment,Cundinamarca,4.7073166618,-74.0388412104,168.0,"$257,144.32"
house,Valle del Cauca,3.456,-76.538,292.0,"$185,709.17"
house,Cundinamarca,4.917,-74.096,350.0,"$320,770.38"
house,Bogotá D.C,4.715,-74.122,132.0,"$94,542.85"
house,Bogotá D.C,4.727,-74.035,195.0,"$185,709.17"
house,Cundinamarca,4.85,-74.05,86.0,"$87,789.79"
house,Magdalena,11.174,-74.235,126.0,"$455,831.60"
house,Bogotá D.C,4.692,-74.038,138.0,"$219,474.47"
apartment,Antioquia,,,84.0,"$67,530.60"
house,Bogotá D.C,4.701,-74.099,250.0,"$236,357.12"
house,Bogotá D.C,4.723,-74.039,66.0,"$94,542.85"
house,Valle del Cauca,3.386,-76.52,116.0,"$94,542.85"
house,Bolívar,10.396,-75.551,147.0,"$405,183.64"
house,Cundinamarca,4.862,-74.051,175.0,"$145,190.80"
house,Bogotá D.C,4.707,-74.046,110.0,"$236,357.12"
house,Bogotá D.C,4.699,-74.048,88.0,"$175,579.58"
house,Bogotá D.C,4.751,-74.066,94.0,"$126,619.89"
house,Bogotá D.C,4.598,-74.076,163.0,"$411,936.71"
house,Antioquia,6.057394,-75.502792,232.0,"$232,980.59"
house,Atlántico,11.004,-74.807,156.0,"$210,695.49"
house,Cundinamarca,-0.0003891091,0.0008812599,180.0,"$164,572.36"
apartment,Cundinamarca,4.908732,-73.9410709,300.0,"$92,571.95"
house,Bogotá D.C,4.736,-74.061,99.0,"$116,152.64"
house,Atlántico,11.006,-74.815,325.0,"$287,005.08"
house,Bogotá D.C,4.68,-74.061,120.0,"$135,061.21"
house,Valle del Cauca,3.265,-76.576,430.0,"$209,344.88"
house,Valle del Cauca,3.435,-76.544,130.0,"$77,660.19"
house,Antioquia,6.242151,-75.564098,257.0,"$111,425.50"
house,Atlántico,11.004,-74.795,120.0,"$84,413.26"
house,Atlántico,11.008,-74.829,109.0,"$143,266.34"
house,Bogotá D.C,4.633,-74.063,170.0,"$337,653.04"
house,Valle del Cauca,3.454,-76.547,285.0,"$253,239.78"
house,Bogotá D.C,4.745,-74.068,171.0,"$287,005.08"
house,Bogotá D.C,4.723,-74.028,97.0,"$155,320.39"
house,Bogotá D.C,4.748,-74.069,110.0,"$135,061.21"
house,Bogotá D.C,4.701,-74.029,104.0,"$380,616.35"
house,Bogotá D.C,4.648,-74.059,131.0,"$154,982.74"
house,Valle del Cauca,3.404,-76.509,175.0,"$108,048.97"
house,Bogotá D.C,4.715,-74.057,305.0,"$303,887.73"
house,Bogotá D.C,4.69,-74.054,147.0,"$297,134.67"
house,Bogotá D.C,4.695,-74.038,124.0,"$175,579.58"
house,Atlántico,11.015,-74.825,143.0,"$168,826.52"
house,Bogotá D.C,4.698,-74.055,80.0,"$216,095.58"
house,Bogotá D.C,4.719,-74.038,180.0,"$216,097.94"
house,Atlántico,10.994,-74.793,128.0,"$79,348.46"
house,Bogotá D.C,4.716,-74.049,191.0,"$287,005.08"
house,Atlántico,11.007,-74.807,332.0,"$445,702.01"
house,Valle del Cauca,3.452,-76.532,137.0,"$87,789.79"
house,Bogotá D.C,4.746,-74.029,118.0,"$141,814.27"
house,Caldas,5.077,-75.524,245.0,"$84,413.26"
house,Valle del Cauca,3.352,-76.536,255.0,"$405,183.64"
house,Bogotá D.C,4.699,-74.076,237.0,"$276,875.49"
house,Atlántico,11.01,-74.835,185.0,"$202,591.82"
house,Bogotá D.C,4.718,-74.045,119.0,"$197,527.02"
house,Atlántico,11.007,-74.81,400.0,"$405,183.64"
house,Bogotá D.C,4.7,-74.051,134.0,"$232,980.59"
house,Atlántico,11.003,-74.834,113.0,"$92,854.58"
house,Bolívar,10.445,-75.522,79.0,"$97,919.38"
house,Bolívar,10.396,-75.519,83.0,"$71,331.23"
house,Bogotá D.C,4.701,-74.035,160.0,"$278,563.75"
house,Bogotá D.C,4.664,-74.047,158.0,"$368,041.81"
house,Atlántico,11.016,-74.933,232.0,"$155,320.39"
house,Tolima,4.147,-74.722,260.0,"$300,511.20"
house,Bogotá D.C,4.697,-74.04,89.0,"$135,061.21"
house,Valle del Cauca,3.404,-76.539,356.0,"$124,931.62"
house,Valle del Cauca,3.401,-76.505,250.0,"$67,530.60"
house,Atlántico,10.989,-74.802,78.0,"$62,465.81"
house,Atlántico,10.964,-74.797,225.0,"$287,813.74"
house,Bogotá D.C,4.706,-74.041,90.0,"$185,709.17"
house,Valle del Cauca,3.467,-76.527,163.0,"$97,919.38"
house,Bogotá D.C,4.668,-74.057,193.0,"$253,239.78"
house,Valle del Cauca,3.439,-76.536,320.0,"$84,413.26"
house,Bogotá D.C,4.692,-74.098,274.0,"$472,714.25"
house,Atlántico,10.983,-74.83,110.0,"$108,048.97"
apartment,Cundinamarca,,,192.0,"$531,431.60"
house,Valle del Cauca,3.451,-76.494,250.0,"$97,919.38"
house,Valle del Cauca,3.555,-76.538,150.0,"$422,066.30"
house,Bogotá D.C,4.671,-74.117,196.0,"$259,992.84"
house,Cundinamarca,5.078,-73.593,150.0,"$101,295.91"
house,Bogotá D.C,4.678,-74.053,120.0,"$278,563.75"
house,Bogotá D.C,4.631,-74.089,392.0,"$422,066.30"
house,Valle del Cauca,3.428,-76.542,236.0,"$118,178.56"
apartment,Bogotá D.C,4.5904104,-74.0638484,67.0,"$90,857.66"
house,Bogotá D.C,4.589,-74.127,220.0,"$118,178.56"
house,Antioquia,6.057394,-75.502792,207.0,"$219,474.47"
house,Bogotá D.C,4.711,-74.076,243.0,"$259,992.84"
house,Bogotá D.C,4.631,-74.083,129.0,"$134,385.91"
house,Valle del Cauca,3.412,-76.494,150.0,"$74,283.66"
house,Antioquia,6.057394,-75.502792,173.0,"$219,474.47"
house,Atlántico,,,210.0,"$94,542.85"
house,Valle del Cauca,3.459,-76.534,106.0,"$111,425.50"
apartment,Cundinamarca,-0.0012990963,0.0009067147,64.0,"$118,286.39"
house,Atlántico,11.004,-74.807,225.0,"$337,653.04"
house,Antioquia,6.204,-75.554,116.0,"$141,814.27"
house,Valle del Cauca,3.492,-76.519,70.0,"$69,218.87"
house,Bogotá D.C,4.671,-74.057,85.0,"$136,749.48"
house,Bogotá D.C,4.733,-74.026,92.0,"$228,591.78"
house,Antioquia,6.152502001,-75.5605316162,245.0,"$405,183.64"
house,Caldas,5.07,-75.514,100.0,"$104,672.44"
house,Valle del Cauca,3.399,-76.538,250.0,"$118,178.56"
house,Bolívar,10.443,-75.518,95.0,"$135,061.21"
house,Bogotá D.C,4.713,-74.066,101.0,"$141,814.27"
house,Caldas,5.075,-75.527,240.0,"$128,308.15"
house,Bogotá D.C,4.691,-74.05,120.0,"$253,239.78"
house,Cundinamarca,4.364,-74.786,120.0,"$168,826.52"
house,Cundinamarca,4.331,-74.368,100.0,"$101,633.56"
house,Atlántico,11.014,-74.822,152.0,"$214,531.23"
house,Quindío,4.552,-75.657,152.0,"$185,709.17"
house,Bogotá D.C,4.65,-74.054,142.0,"$253,239.78"
house,Atlántico,11.005,-74.833,160.0,"$145,190.80"
house,Cundinamarca,4.864,-74.053,207.0,"$148,567.33"
house,Cundinamarca,4.813,-74.107,316.0,"$405,183.64"
house,Bogotá D.C,4.723,-74.04,86.0,"$121,555.09"
house,Bogotá D.C,4.697,-74.116,165.0,"$121,555.09"
house,Valle del Cauca,3.338,-76.525,105.0,"$92,854.58"
house,Valle del Cauca,3.452,-76.532,110.0,"$94,542.85"
house,Bogotá D.C,4.7,-74.065,87.0,"$108,048.97"
house,Bogotá D.C,4.643,-74.077,307.0,"$287,005.08"
house,Atlántico,11.013,-74.837,85.0,"$128,308.15"
house,Valle del Cauca,3.452,-76.532,315.0,"$128,308.15"
house,Atlántico,10.987,-74.96,109.0,"$101,295.91"
house,Bogotá D.C,4.676,-74.054,102.0,"$303,887.73"
house,Valle del Cauca,3.452,-76.532,230.0,"$131,684.68"
house,Bogotá D.C,4.714,-74.073,154.0,"$218,123.86"
house,Bogotá D.C,4.753,-74.057,73.0,"$91,166.32"
house,Atlántico,10.997,-74.804,96.0,"$157,310.20"
house,Bogotá D.C,4.593,-74.086,72.0,"$100,620.60"
house,Cundinamarca,4.281,-74.767,350.0,"$315,705.59"
house,Bogotá D.C,4.685,-74.046,97.0,"$151,943.86"
house,Cundinamarca,,,202.0,"$320,770.38"
house,Atlántico,11.008,-74.807,263.0,"$381,856.70"
house,Bogotá D.C,4.693,-74.042,189.0,"$395,054.05"
house,Bogotá D.C,4.709,-74.051,143.0,"$236,357.12"
house,Bogotá D.C,4.697,-74.036,83.0,"$116,490.29"
house,Valle del Cauca,3.883,-77.02,218.0,"$67,530.60"
house,Atlántico,11.008,-74.815,91.0,"$147,279.44"
house,Antioquia,6.057394,-75.502792,200.0,"$168,826.52"
house,Bogotá D.C,4.679,-74.049,120.0,"$263,369.37"
house,Atlántico,11.009,-74.946,250.0,"$182,332.64"
house,Bogotá D.C,4.701,-74.057,81.0,"$108,048.97"
house,Bogotá D.C,4.7,-74.096,179.0,"$253,239.78"
house,Atlántico,10.976,-74.833,170.0,"$121,555.09"
house,Bogotá D.C,4.715,-74.031,198.0,"$388,300.99"
house,Cundinamarca,4.642,-74.487,400.0,"$253,239.78"
house,Bogotá D.C,4.717,-74.073,139.0,"$215,422.64"
house,Bogotá D.C,4.707,-74.062,105.0,"$108,048.97"
house,Bogotá D.C,4.637,-74.079,225.0,"$320,770.38"
house,Antioquia,6.057394,-75.502792,200.0,"$185,709.17"
house,Bogotá D.C,4.718,-74.074,217.0,"$278,563.75"
house,Quindío,4.454,-75.528,270.0,"$131,684.68"
house,Atlántico,11.008,-74.836,68.0,"$74,283.66"
house,Cundinamarca,4.886,-74.077,200.0,"$253,239.78"
house,Cundinamarca,4.85,-74.05,186.0,"$158,696.92"
house,Bogotá D.C,4.756,-74.099,127.0,"$320,770.38"
house,Bogotá D.C,4.682,-74.056,163.0,"$371,418.34"
house,Bogotá D.C,4.67,-74.057,64.0,"$225,552.23"
house,Atlántico,10.987,-74.791,111.0,"$89,478.05"
house,Bogotá D.C,4.714,-74.07,288.0,"$438,948.95"
house,Bogotá D.C,4.6917563,-74.1581439,228.0,"$154,286.59"
house,Bogotá D.C,4.75,-74.092,68.0,"$75,634.28"
house,Bogotá D.C,4.725,-74.058,131.0,"$150,255.60"
house,Bogotá D.C,4.648,-74.124,250.0,"$405,183.64"
apartment,Bogotá D.C,4.6953743,-74.0634219,64.0,"$117,600.67"
house,Bogotá D.C,4.705,-74.069,153.0,"$243,110.18"
apartment,Bogotá D.C,4.7481815,-74.0665386,76.0,"$96,000.54"
house,Bogotá D.C,4.678,-74.051,106.0,"$304,225.39"
house,Antioquia,6.168,-75.615,100.0,"$89,478.05"
house,Cundinamarca,4.865,-74.051,220.0,"$422,066.30"
house,Cundinamarca,4.6703562047,-74.0675173055,222.0,"$205,715.46"
house,Bogotá D.C,4.759,-74.025,250.0,"$415,313.24"
house,Bogotá D.C,4.563,-74.124,281.0,"$87,756.02"
house,Bogotá D.C,4.699,-74.033,121.0,"$219,474.47"
house,Cundinamarca,4.912,-74.03,70.0,"$89,478.05"
house,Cundinamarca,4.867,-74.045,270.0,"$266,745.90"
house,Bolívar,10.423,-75.546,104.0,"$199,215.29"
house,Valle del Cauca,3.455,-76.539,186.0,"$92,854.58"
house,Quindío,4.535,-75.676,240.0,"$202,591.82"
house,Bogotá D.C,4.674,-74.047,134.0,"$455,831.60"
house,Cundinamarca,4.27,-74.764,320.0,"$405,183.64"
house,Bolívar,10.413,-75.551,160.0,"$189,085.70"
house,Bogotá D.C,4.684,-74.048,64.0,"$292,069.88"
house,Bogotá D.C,4.725,-74.04,80.0,"$134,385.91"
house,Atlántico,11.0,-74.835,224.0,"$302,199.47"
house,Valle del Cauca,3.414,-76.532,350.0,"$118,178.56"
house,Bogotá D.C,4.675,-74.052,146.0,"$448,403.23"
house,Bogotá D.C,4.73,-74.076,110.0,"$202,591.82"
house,Bogotá D.C,4.702,-74.058,257.0,"$259,992.84"
house,Bogotá D.C,4.726,-74.05,174.0,"$236,357.12"
house,Bogotá D.C,4.728,-74.042,77.0,"$119,866.82"
house,Bogotá D.C,4.651,-74.052,285.0,"$574,010.17"
house,Bogotá D.C,4.709,-74.082,100.0,"$232,980.59"
house,Antioquia,6.274,-75.59,310.0,"$387,963.34"
house,Caldas,5.07,-75.514,200.0,"$162,073.45"
house,Atlántico,11.004,-74.807,72.0,"$67,530.60"
house,Cundinamarca,,,400.0,"$523,362.21"
apartment,Magdalena,,,123.0,"$97,581.72"
house,Bolívar,10.385817,-75.500094,170.0,"$128,308.15"
house,Cundinamarca,4.809,-74.103,111.0,"$192,462.23"
house,Bogotá D.C,4.736,-74.055,90.0,"$131,684.68"
house,Bogotá D.C,4.609,-74.103,371.0,"$263,369.37"
house,Atlántico,10.985,-74.96,103.0,"$102,984.17"
house,Bogotá D.C,4.723,-74.028,121.0,"$162,073.45"
house,Atlántico,11.004,-74.807,142.0,"$145,190.80"
house,Bogotá D.C,4.687,-74.049,102.0,"$222,851.00"
house,Antioquia,6.284,-75.449,384.0,"$63,647.59"
house,Bogotá D.C,4.723,-74.039,101.0,"$134,385.91"
house,Cundinamarca,4.857,-74.054,94.0,"$108,048.97"
house,Bolívar,10.389,-75.48,72.0,"$64,154.07"
house,Bogotá D.C,4.632,-74.096,124.0,"$165,449.99"
house,Bogotá D.C,4.693,-74.05,73.0,"$114,802.03"
house,Bogotá D.C,4.733,-74.075,285.0,"$287,005.06"
house,Bogotá D.C,4.681,-74.056,75.0,"$210,357.84"
house,Cundinamarca,4.548,-73.901,183.0,"$108,048.97"
house,Bogotá D.C,4.697,-74.032,71.0,"$236,357.12"
house,Bogotá D.C,4.711,-74.027,260.0,"$540,244.86"
house,Bolívar,10.432,-75.533,260.0,"$220,318.60"
house,Bogotá D.C,4.707,-74.044,170.0,"$293,758.14"
house,Quindío,4.566,-75.653,92.0,"$62,465.81"
house,Bogotá D.C,4.585,-74.179,320.0,"$560,504.04"
house,San Andrés Providencia y Santa Catalina,13.333,-81.385,204.0,"$101,295.91"
house,Bolívar,,,77.0,"$141,814.27"
house,Cundinamarca,4.383,-74.669,110.0,"$236,357.12"
house,Atlántico,10.993,-74.791,230.0,"$236,357.12"
house,Bogotá D.C,4.709,-74.049,71.0,"$145,190.80"
apartment,Atlántico,10.9933868,-74.8053829,160.0,"$157,715.18"
house,Atlántico,11.023,-74.869,104.0,"$122,488.06"
house,Bolívar,10.352,-75.49,235.0,"$185,709.17"
house,Bogotá D.C,4.658,-74.096,83.0,"$158,696.92"
house,Cundinamarca,4.916,-74.099,185.0,"$151,943.96"
house,Bogotá D.C,4.707,-74.081,111.0,"$168,826.52"
house,Bogotá D.C,4.654,-74.063,120.0,"$215,760.29"
house,Bogotá D.C,4.596,-74.07,360.0,"$236,357.12"
house,Valle del Cauca,3.364,-76.535,240.0,"$121,555.09"
house,Atlántico,10.989,-74.814,272.0,"$202,591.82"
house,Bogotá D.C,4.662,-74.058,210.0,"$297,134.67"
house,Bogotá D.C,4.702,-74.033,67.0,"$128,308.15"
house,Atlántico,11.004,-74.807,386.0,"$202,591.82"
house,Cundinamarca,4.896,-74.034,175.0,"$253,239.78"
house,Atlántico,11.006,-74.83,96.0,"$143,085.23"
house,Bogotá D.C,4.729,-74.091,74.0,"$63,478.77"
house,Atlántico,11.019,-74.819,143.0,"$179,431.69"
house,Valle del Cauca,3.459,-76.533,369.0,"$84,413.26"
house,Bogotá D.C,4.604,-74.084,103.0,"$303,887.73"
house,Bogotá D.C,4.681,-74.046,93.0,"$342,978.16"
house,Bogotá D.C,4.753,-74.048,199.0,"$145,190.80"
house,Cundinamarca,4.752,-74.134,212.0,"$337,653.04"
house,Atlántico,11.014,-74.839,90.0,"$103,017.94"
house,Bogotá D.C,4.724,-74.023,170.0,"$301,186.51"
house,Bogotá D.C,4.678,-74.053,120.0,"$278,563.75"
house,Valle del Cauca,3.329,-76.527,230.0,"$303,887.73"
house,Bogotá D.C,4.733,-74.053,84.0,"$94,542.85"
house,Atlántico,11.004,-74.807,116.0,"$136,749.48"
house,Atlántico,10.993,-74.797,115.0,"$81,036.72"
house,Cundinamarca,4.662,-74.008,366.0,"$438,948.95"
house,Bogotá D.C,4.718,-74.08,262.0,"$506,479.56"
house,Bogotá D.C,4.606,-74.085,69.0,"$92,854.58"
house,Atlántico,11.019,-74.821,93.0,"$111,425.50"
house,Bogotá D.C,4.693,-74.047,95.0,"$211,033.15"
house,Bogotá D.C,4.63,-74.062,123.0,"$243,110.18"
house,Bogotá D.C,4.742,-74.129,231.0,"$101,295.91"
house,Magdalena,11.242,-74.205,103.0,"$214,409.68"
house,Bogotá D.C,4.716,-74.033,167.0,"$308,952.53"
house,Bogotá D.C,4.737,-74.053,79.0,"$92,854.58"
house,Cundinamarca,4.484,-74.373,285.0,"$405,183.64"
house,Caldas,5.066,-75.514,388.0,"$287,005.08"
house,Bolívar,,,148.0,"$212,721.41"
house,Bolívar,10.429,-75.547,93.0,"$185,709.17"
house,Bogotá D.C,4.611,-74.186,168.0,"$155,320.39"
house,Antioquia,6.223,-75.606,190.0,"$97,919.38"
house,Bogotá D.C,4.745,-74.026,76.0,"$89,478.05"
house,Cundinamarca,4.836,-74.07,180.0,"$175,579.58"
house,Bogotá D.C,4.562,-74.103,181.0,"$333,938.85"
house,Bogotá D.C,4.688,-74.053,82.0,"$189,085.70"
house,Bolívar,10.411,-75.537,111.0,"$167,138.25"
house,Bogotá D.C,4.706,-74.056,119.0,"$151,943.86"
house,Valle del Cauca,3.452,-76.532,87.0,"$79,010.81"
house,Bogotá D.C,4.643,-74.059,85.0,"$189,085.70"
house,Bogotá D.C,4.673,-74.048,106.0,"$388,300.99"
house,Cundinamarca,4.855,-74.056,99.0,"$99,607.64"
apartment,Bogotá D.C,4.570868,-74.297333,102.0,"$161,143.77"
house,Bolívar,10.40574,-75.453653,140.0,"$111,425.50"
house,Bogotá D.C,4.718,-74.08,262.0,"$506,479.56"
house,Valle del Cauca,3.435,-76.551,171.0,"$185,709.17"
house,Bogotá D.C,4.642,-74.058,90.0,"$141,814.27"
house,Bogotá D.C,4.678,-74.04,152.0,"$337,281.62"
house,Bogotá D.C,4.576,-74.092,357.0,"$278,226.10"
house,Bogotá D.C,4.66,-74.103,70.0,"$124,931.62"
house,Cundinamarca,4.865,-74.051,445.0,"$506,479.56"
house,Atlántico,11.005,-74.831,187.0,"$167,138.25"
house,Cundinamarca,4.706,-74.23,300.0,"$219,474.47"
house,Atlántico,11.011,-74.814,273.0,"$257,966.92"
house,Bogotá D.C,4.739,-74.044,130.0,"$162,073.45"
house,Bogotá D.C,4.566,-74.131,163.0,"$290,381.61"
house,Cundinamarca,7.078,-73.125,153.0,"$129,996.42"
house,Bogotá D.C,4.721,-74.038,87.0,"$128,308.15"
house,Cundinamarca,4.8797968,-74.0698761,151.0,"$157,715.18"
house,Valle del Cauca,3.452,-76.532,363.0,"$246,486.72"
house,Atlántico,11.004,-74.829,170.0,"$124,931.62"
house,Bogotá D.C,4.686,-74.032,200.0,"$489,596.90"
house,Bogotá D.C,4.588,-74.12,195.0,"$162,073.45"
house,Bogotá D.C,4.67,-74.13,300.0,"$202,591.82"
house,Bogotá D.C,4.673,-74.143,303.0,"$110,750.19"
house,Atlántico,11.004,-74.807,120.0,"$108,048.97"
house,Valle del Cauca,3.47,-76.525,376.0,"$151,943.86"
house,Bogotá D.C,4.71,-74.081,154.0,"$276,875.49"
house,Cundinamarca,5.527,-73.844,129.0,"$118,178.56"
house,Bogotá D.C,4.71,-74.027,300.0,"$557,127.51"
house,Atlántico,11.014,-74.943,108.0,"$96,231.11"
house,Bogotá D.C,4.706,-74.041,170.0,"$303,887.73"
house,Bogotá D.C,4.726,-74.042,104.0,"$145,190.80"
house,Bogotá D.C,4.741,-74.123,104.0,"$189,085.70"
house,Bogotá D.C,4.687,-74.097,365.0,"$303,887.73"
house,Bogotá D.C,4.708,-74.102,144.0,"$97,919.38"
house,Valle del Cauca,3.436,-76.539,245.0,"$472,087.08"
house,Antioquia,,,378.0,"$133,372.95"
house,Bogotá D.C,4.69,-74.043,151.0,"$320,770.38"
house,Quindío,4.528,-75.7,412.0,"$222,851.00"
house,Bogotá D.C,4.732,-74.036,76.0,"$128,308.15"
house,Atlántico,10.972,-74.839,310.0,"$376,395.35"
house,Bogotá D.C,4.731,-74.078,191.0,"$266,745.90"
house,Valle del Cauca,3.452,-76.532,160.0,"$84,413.26"
house,Bogotá D.C,4.682,-74.051,192.0,"$320,770.38"
house,Bogotá D.C,4.762,-74.042,91.0,"$109,906.06"
house,Bogotá D.C,4.671,-74.047,142.0,"$506,479.56"
house,Atlántico,11.0,-74.803,280.0,"$189,085.70"
house,Bogotá D.C,4.725,-74.04,80.0,"$143,502.54"
house,Bogotá D.C,4.713,-74.07,105.0,"$118,178.56"
house,Atlántico,11.015,-74.816,310.0,"$219,474.47"
house,Valle del Cauca,3.452,-76.532,220.0,"$216,097.94"
house,Bogotá D.C,4.688,-74.073,360.0,"$263,369.37"
house,Atlántico,11.01,-74.823,157.0,"$196,142.65"
house,Quindío,4.461,-75.667,164.0,"$135,061.21"
house,Bogotá D.C,4.709,-74.042,90.0,"$219,474.47"
house,Cundinamarca,4.861,-74.049,134.0,"$104,672.44"
house,Bogotá D.C,4.738,-74.065,73.0,"$94,542.85"
house,Bogotá D.C,4.591,-74.114,115.0,"$128,308.15"
house,Caldas,5.067,-75.518,137.0,"$94,542.85"
house,Caldas,5.067,-75.507,119.0,"$74,283.66"
house,Magdalena,,,135.0,"$98,594.68"
house,Atlántico,11.019,-74.823,96.0,"$121,555.09"
house,Bogotá D.C,4.682,-74.052,150.0,"$263,369.37"
house,Atlántico,11.012,-74.837,160.0,"$158,696.92"
house,Bogotá D.C,4.724,-74.026,77.0,"$101,295.91"
house,Bogotá D.C,4.732,-74.047,300.0,"$540,244.86"
house,Bogotá D.C,4.679,-74.047,130.0,"$297,134.67"
house,Magdalena,,,99.0,"$168,826.52"
house,Atlántico,10.954,-74.797,100.0,"$67,530.60"
house,Bogotá D.C,4.644,-74.081,111.0,"$222,851.00"
house,Bogotá D.C,4.677,-74.042,78.0,"$265,057.63"
house,Bogotá D.C,4.765,-74.046,93.0,"$111,425.50"
house,Cundinamarca,4.885,-74.01,260.0,"$422,066.30"
house,Atlántico,11.008,-74.813,140.0,"$185,709.17"
house,Bogotá D.C,4.675,-74.055,145.0,"$455,831.60"
house,Bogotá D.C,4.701,-74.053,135.0,"$226,227.53"
house,Cundinamarca,4.915,-74.035,350.0,"$472,714.25"
house,Cundinamarca,4.84,-74.061,250.0,"$238,045.39"
house,Bogotá D.C,4.664,-74.059,97.0,"$111,425.50"
house,Bogotá D.C,4.738,-74.033,78.0,"$99,607.64"
house,Antioquia,6.241,-75.583,132.0,"$151,943.86"
house,Atlántico,11.006,-74.829,98.0,"$128,308.15"
house,Atlántico,11.009,-74.828,134.0,"$114,802.03"
house,Atlántico,11.016,-74.814,86.0,"$111,087.85"
house,Atlántico,10.987,-74.79,95.0,"$93,023.41"
house,Bogotá D.C,4.737,-74.063,126.0,"$162,073.45"
apartment,Antioquia,6.1785415,-75.3332467,90.0,"$63,428.93"
house,Atlántico,11.008,-74.836,69.0,"$72,595.40"
apartment,Santander,7.1227682,-73.1175484,80.0,"$81,036.72"
house,Bogotá D.C,4.598,-74.076,122.0,"$118,178.56"
house,Cundinamarca,5.027,-74.01,220.0,"$192,462.23"
house,Bogotá D.C,4.691,-74.067,99.0,"$180,644.37"
apartment,Magdalena,11.207696,-74.229294,290.0,"$387,625.69"
house,Atlántico,10.964,-74.797,142.0,"$167,408.68"
house,Cundinamarca,4.312,-74.796,197.0,"$151,943.86"
house,Bolívar,10.402,-75.555,131.0,"$182,899.89"
house,Atlántico,11.007,-74.83,360.0,"$236,357.12"
house,Bolívar,,,137.0,"$253,239.78"
house,Valle del Cauca,3.455,-76.542,90.0,"$111,425.50"
house,Bogotá D.C,4.743,-74.041,326.0,"$266,712.13"
house,Atlántico,11.003,-74.825,280.0,"$472,714.25"
house,Valle del Cauca,3.388,-76.518,120.0,"$79,348.46"
house,Antioquia,6.238839,-75.553135,126.0,"$65,842.34"
house,Bogotá D.C,4.738,-74.046,176.0,"$151,943.86"
house,Bogotá D.C,4.601,-74.164,216.0,"$70,907.13"
house,Bogotá D.C,4.709,-74.082,203.0,"$290,381.61"
house,Bogotá D.C,4.693,-74.052,130.0,"$209,344.88"
house,Atlántico,10.992,-74.822,165.0,"$101,295.91"
house,Bogotá D.C,4.705,-74.068,163.0,"$290,381.61"
house,Caldas,5.051,-75.483,212.0,"$111,425.50"
house,Atlántico,11.004,-74.807,283.0,"$489,596.90"
house,Atlántico,10.964,-74.797,69.0,"$120,623.17"
house,Antioquia,6.253,-75.565,82.0,"$108,048.97"
house,Atlántico,11.003,-74.821,89.0,"$94,542.85"
house,Atlántico,,,250.0,"$285,992.12"
house,Bogotá D.C,4.709,-74.029,82.0,"$145,190.80"
